"('word_freq_make',)","('word_freq_address',)","('word_freq_all',)","('word_freq_our',)","('word_freq_over',)","('word_freq_remove',)","('word_freq_internet',)","('word_freq_order',)","('word_freq_mail',)","('word_freq_receive',)","('word_freq_will',)","('word_freq_people',)","('word_freq_free',)","('word_freq_business',)","('word_freq_email',)","('word_freq_you',)","('word_freq_credit',)","('word_freq_your',)","('word_freq_000',)","('word_freq_money',)","('word_freq_hp',)","('word_freq_hpl',)","('word_freq_george',)","('word_freq_650',)","('word_freq_labs',)","('word_freq_data',)","('word_freq_85',)","('word_freq_technology',)","('word_freq_1999',)","('word_freq_direct',)","('word_freq_re',)","('word_freq_edu',)","('char_freq_;',)","('char_freq_(',)","('char_freq_[',)","('char_freq_!',)","('char_freq_$',)","('char_freq_#',)","('crla_scale',)","('crll_scale',)","('crlt_scale',)",label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252525,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.207282913,0,0.078933333,0,0.066606661,0,0,0.142102736,0,0,0.081408141,0,0,0,0,0,0,0,0,0,0.010767022,0,0,0.017491254,0.005295275,0.001411711,0.001101322,0.004292929,-1
0.019823789,0,0.052941176,0.036,0.015306122,0,0.01620162,0.017110266,0,0,0.084798345,0,0,0,0,0.1072,0,0.304230423,0.066055046,0.0072,0,0,0,0,0,0,0,0,0,0,0.012605042,0,0.003420753,0.004716981,0.007351139,0.007574358,0.004997501,0.001512936,0.00251566,0.00680817,0.033270202,1
0,0.049719888,0.068627451,0.035,0,0,0,0,0,0,0.073422958,0,0.0175,0,0.156215622,0.0944,0,0.095409541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005947498,0,0.021553051,0,0,0.002512937,0.006007209,0.01635101,1
0,0,0.047058824,0.072,0,0,0,0.091254753,0,0,0.049638056,0,0,0,0.105610561,0.0512,0,0.064806481,0,0,0,0,0,0,0,0,0,0,0,0,0.011204482,0,0,0,0,0.010099144,0,0,0.000671811,0.004705647,0.008838384,1
0,0,0.074509804,0.038,0.06462585,0,0,0.072243346,0,0,0.160289555,0,0,0,0,0.061866667,0,0.03420342,0,0,0.036965915,0.046218487,0.01140114,0,0,0.106160616,0,0,0,0,0.054154995,0,0,0.006255127,0,0,0,0,0.001773037,0.003303965,0.007954545,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1024,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0.008005419,0,0,0.001089424,0.000901081,0.002714646,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245799328,0.153661465,0.076807681,0.281628163,0.43537415,0,0.128,0.33289987,0,0.537815126,0,0,0,0.090340443,0,0,0,0,0.001361779,0.001001201,0.002462121,-1
0.18722467,0,0,0.085,0,0,0,0,0,0,0.087900724,0.075675676,0.064,0,0,0.205866667,0,0.076507651,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006767842,0,0.016472689,0.022155589,0,0.009615978,0.010913096,0.01969697,1
0,0.016106443,0.092156863,0.118,0,0.031636864,0,0.133079848,0.03850385,0,0.04860393,0.041441441,0.0115,0.098039216,0,0.150933333,0,0.170117012,0,0.0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002216885,0.017991004,0,0.001305493,0.001902283,0.011174242,1
0,0,0,0.026,0,0.035763411,0,0,0,0,0,0,0.013,0,0,0,0,0.04680468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105359179,0.008613618,0.02058319,0.011638648,0,0.053003177,0.011638675,0.010312375,0.067992424,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129620739,0.324129652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363141,0.00020024,0.000378788,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082666667,0,0.104410441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007178015,0,0,0,0,0.000491148,0.00030036,0.002272727,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378788,1
0,0,0,0.06,0,0,0,0,0,0,0.06204757,0,0,0,0,0.160533333,0,0,0,0,0,0,0.054005401,0,0,0,0,0,0.087082729,0,0.056022409,0,0,0.008716161,0.020828228,0.002617156,0,0,0.000667272,0.002102523,0.005744949,-1
0.440528634,0,0,0,0,0,0,0,0,0.766283525,0.206825233,0,0,0,0,0.106666667,0,0.720072007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004437585,0.002803364,0.003282828,-1
0,0,0.315686275,0,0,0,0,0,0,0,0,0,0,0,0,0.085866667,0,0,0,0,0.077292367,0,0,0,0.273809524,0,0,0,0,0,0,0,0,0.029019688,0,0,0,0,0.00060463,0.00030036,0.001199495,-1
0,0,0.115686275,0.019,0,0,0,0,0,0,0.04033092,0.034234234,0.0095,0.026610644,0.02090209,0.1168,0,0.053105311,0,0,0,0,0,0,0,0,0,0,0,0,0.018207283,0.00861678,0,0.023789992,0,0,0.006330168,0,0.000117113,0.00030036,0.005997475,-1
0,0.05952381,0.082352941,0.042,0,0.057771664,0,0.241444867,0.046754675,0,0.043433299,0.075675676,0,0,0,0.136,0,0.190819082,0,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022662018,0,0.005449843,0.036814926,0.00892632,0.007060372,0.005306368,0.034848485,1
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252525,-1
0.04845815,0,0.043137255,0.045,0,0,0,0.041825095,0,0,0,0,0,0.030812325,0,0,0,0.060306031,0,0,0.032165146,0,0,0,0,0,0,0,0.065312046,0,0.010270775,0,0,0.004306809,0,0.001939775,0,0.011700035,0.00193645,0.012014417,0.047222222,-1
0.059471366,0.018907563,0,0.083,0,0,0,0,0,0,0.027921406,0.048648649,0,0,0,0.058666667,0,0.02430243,0,0,0.092654825,0.016206483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013993003,0,0.000209714,0.000500601,0.006313131,-1
0,0,0,0,0,0,0,0,0,0,0.126163392,0,0,0,0.067106711,0,0,0,0,0,0.029284686,0.036614646,0,0.134213421,0,0.033553355,0.0305,0,0.088534107,0,0,0.027664399,0,0.042247744,0,0,0,0,0.001094871,0.001802163,0.008017677,-1
0,0,0,0,0.096938776,0,0,0,0.01540154,0,0,0,0,0,0,0.152533333,0,0,0,0,0.21987518,0,0.00840084,0,0,0,0,0,0.082728592,0,0.03968254,0,0.032839225,0.019688269,0.023523646,0,0,0,0.001185656,0.001802163,0.012752525,-1
0,0,0,0,0,0,0,0,0,0,0.36918304,0,0,0,0.195819582,0.094933333,0,0,0,0,0.085453673,0,0,0.195819582,0,0.097909791,0.089,0,0.258345428,0,0,0,0,0.032711239,0,0,0,0,0.001262823,0.000901081,0.003409091,-1
0,0,0,0.068,0,0,0,0,0.03740374,0,0.070320579,0,0,0,0.074807481,0.072533333,0,0.061206121,0,0,0.130580893,0.081632653,0.04080408,0.074807481,0.115646259,0,0.034,0.088426528,0.098693759,0.142857143,0.031746032,0,0.023717218,0.042863002,0.02548395,0,0,0,0.001000454,0.001101322,0.005113636,-1
0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0.1568,0,0,0,0,0.282285166,0,0.04410441,0,0.25,0,0.0735,0,0,0,0,0,0,0,0,0,0,0,0.001849296,0.001401682,0.005113636,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214221422,0,0,0.114258281,0,0,0.523652365,0,0.130913091,0.119,0,0,0,0,0,0,0.076804758,0,0.011515487,0,0,0.001679528,0.001401682,0.003535354,-1
0,0,0.376470588,0,0,0,0,0,0,0,0,0,0,0.537815126,0,0.1024,0,0.172817282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041135538,0,0,0.000190649,0.00020024,0.001388889,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208806,0.00030036,0.00094697,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315657,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738358137,0,0,0,0,0,0,0,0,0,0.359010271,0,0,0,0,0,0,0,0.003449841,0.001802163,0.00145202,-1
0,0.056022409,0,0.08,0,0.110041265,0,0,0.0440044,0,0,0,0.04,0.112044818,0.088008801,0.085333333,0,0.144014401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013740771,0,0.00828253,0,0,0.001920109,0.001802163,0.005050505,1
0,0.054621849,0.458823529,0.078,0,0.214580468,0,0,0,0,0.161323681,0,0,0,0.085808581,0.374933333,0,0.210621062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04196687,0,0,0.000315933,0.002803364,0.009217172,1
0,0.021708683,0.060784314,0,0,0,0,0,0.017051705,0,0,0.055855856,0.0315,0,0.03410341,0.252266667,0,0.056705671,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0.02337982,0,0.001385553,0,0.002269403,0.006461189,0.009611534,0.026073232,-1
0.022026432,0.007002801,0.137254902,0.06,0.034013605,0.055020633,0.0090009,0.268060837,0.044554455,0.038314176,0.051706308,0,0.005,0,0.122112211,0.1184,0.0220022,0.172817282,0,0.024,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.063709875,0.030605333,0.0651341,0.001613798,0.001975488,0.005506608,0.065719697,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688,0,0.057605761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35E-05,0.00020024,0.001957071,1
0,0,0,0,0,0,0,0,0,0,0.290589452,0,0.0175,0,0.03850385,0.018666667,0,0,0,0,0.016802688,0,0,0,0,0,0,0,0.050798258,0,0,0,0,0.030045119,0,0,0,0,0.000205175,0.000400481,0.00915404,-1
0,0,0,0,0.219387755,0,0.057605761,0,0,0,0,0,0,0,0,0.2064,0,0.057605761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034361722,0.018490755,0,0.000726282,0.001101322,0.003914141,1
0.050660793,0,0.090196078,0,0,0,0.02070207,0,0.012651265,0,0,0,0,0,0,0.1968,0,0.062106211,0,0,0.088334133,0.013805522,0,0,0.039115646,0,0,0,0.033381713,0,0,0,0,0.025943396,0,0,0.005164085,0,0.000922379,0.001802163,0.015340909,-1
0,0,0,0,0,0,0,0,0,0,0.052740434,0,0,0,0,0.054933333,0,0.04590459,0,0,0.073931829,0.06182473,0.04620462,0.113311331,0.086734694,0,0.0515,0.066319896,0,0.107142857,0.023809524,0,0,0.024610336,0,0,0,0.02420697,0.001452565,0.003904686,0.008143939,-1
0.86784141,0,0,0,0,0,0,0,0,0,0.271975181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726282,0.000400481,0.002209596,-1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726282,0.000400481,0.000505051,-1
0,0,0.074509804,0.115,0.06462585,0,0.01710171,0.036121673,0,0,0.1778697,0,0,0.026610644,0,0.214933333,0,0.207020702,0.069724771,0,0,0,0,0,0,0,0,0,0,0.039915966,0,0,0,0.003178835,0,0.010745736,0,0,0.004435769,0.010412495,0.019633838,1
0.057268722,0,0.050980392,0.052,0,0,0,0,0.01430143,0,0.02688728,0,0.013,0,0,0.069866667,0,0.04680468,0,0,0,0,0,0,0,0,0,0,0.075471698,0,0,0,0,0,0,0.001170023,0,0.001916385,0.000491148,0.001101322,0.012689394,-1
0,0,0,0,0,0,0,0,0.140814081,0,0,0,0,0,0,0,0,0,0,0,0.184349496,0.230492197,0,0,0,0.140814081,0,0,0.185776488,0,0,0,0,0.019893355,0.047537368,0,0,0,0.002388561,0.001601922,0.004292929,-1
0,0,0,0,0,0,0,0,0.137513751,0,0.517063082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013424472,0,0,0.000635497,0.000700841,0.001010101,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060463,0.00020024,0.000252525,-1
0,0,0,0.073,0.040816327,0,0,0,0.01320132,0,0.050672182,0,0,0,0,0.1312,0,0.04410441,0,0,0.059049448,0.043817527,0.04410441,0.053905391,0.083333333,0,0.0245,0.063719116,0,0.102941176,0.034080299,0,0,0.029429861,0.010046557,0.001262393,0,0.002067679,0.00071902,0.001101322,0.014078283,-1
0,0,0,0,0,0,0,0,0,0,0.140641158,0,0.034,0.095238095,0,0.253866667,0.261826183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038641542,0,0,0.001650477,0.002002403,0.007765152,1
0.037444934,0.018207283,0.237254902,0.043,0.102040816,0.05914718,0.02340234,0.131178707,0.02860286,0.099616858,0.134436401,0.030630631,0.039,0.023809524,0.152915292,0.1296,0.009350935,0.101710171,0.174311927,0.0136,0,0,0,0,0,0,0,0,0,0.016806723,0.003734827,0,0,0.011074651,0,0.00834411,0.04047976,0.000655605,0.004897867,0.058269924,0.086742424,1
0,0,0,0.013,0,0,0,0,0.007150715,0,0.006204757,0,0,0,0,0.010666667,0,0.00540054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002280502,0.10561936,0,0,0.268365817,0.000504312,0.005945529,0.02773328,0.236805556,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568182,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051733333,0,0,0,0,0,0,0,0,0,0,0,0,0.281567489,0,0.090569561,0.087981859,0.033523375,0.015073831,0.072041166,0,0,0,0.000716296,0.001101322,0.004229798,-1
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.148514851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363141,0.000400481,0.000820707,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0.1425,0,0,0,0,0,0,0,0,0.013424472,0,0,0.001880163,0.001201442,0.002651515,-1
0,0,0,0,0,0,0,0,0.289328933,0,0,0,0,0,0,0.280533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060463,0.00020024,0.000252525,-1
0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07588187,0,0.022784654,0,0,0.001058557,0.000600721,0.001578283,-1
0.063876652,0.00280112,0.007843137,0.014,0.006802721,0,0.02610261,0.05513308,0.051705171,0.053639847,0.004136505,0.025225225,0.002,0.054621849,0.02090209,0.085333333,0.00220022,0.071107111,0.126605505,0.0376,0,0,0,0,0,0,0,0.00520156,0,0,0.008870215,0,0.254732041,0.005434783,0,0.010961266,0.014992504,0.000554743,0.010287789,0.117140569,0.578409091,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032212885,0,0,0,0,0.294814952,0,0,0.000351339,0.000400481,0.002651515,-1
0.063876652,0.013305322,0.133333333,0,0.098639456,0,0.052205221,0.11026616,0.042354235,0,0.059979317,0.068468468,0,0.026610644,0.160616062,0.093333333,0.02090209,0.069306931,0.106422018,0.0544,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0.003486464,0,0.017519552,0.034482759,0.00171466,0.010044485,0.069082899,0.106565657,1
0,0,0.309803922,0.158,0,0.217331499,0,0,0,0,0.163391934,0,0.079,0,0,0.169066667,0,0.142214221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011423117,0,0,0.002304131,0.002002403,0.002840909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084266667,0,0,0,0,0,0,0,0,0,0,0,0,0.091436865,0,0.044351074,0.100680272,0,0,0,0,0,0,0.001455288,0.001501802,0.010290404,-1
0.033039648,0.021708683,0,0,0,0,0,0,0.034653465,0.118773946,0.032057911,0,0,0,0.069306931,0.050666667,0,0.04230423,0,0,0.160345655,0.037815126,0.01410141,0.01650165,0.025510204,0,0.0075,0.019505852,0.068214804,0.031512605,0.007002801,0,0.033979475,0.020406071,0.012006861,0.005357473,0,0,0.002747163,0.009911894,0.038320707,-1
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388561,0.00030036,0.000568182,1
0,0,0.074509804,0.019,0.049319728,0,0,0,0,0,0,0.156756757,0.0045,0,0,0.010133333,0,0.00810081,0,0,0,0,0,0,0,0,0,0,0,0.018907563,0,0.004081633,0,0,0,0,0,0,0.000461189,0.004605527,0.011742424,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0.249324932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002042669,0.000901081,0.000757576,-1
0,0,0,0,0,0,0,0,0,0,0.246122027,0,0,0,0.130913091,0.126933333,0,0.107110711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040504512,0,0,0.032816925,0,0.000388561,0.00030036,0.001830808,-1
0,0,0,0.084,0.215986395,0.057771664,0,0,0.02310231,0.16091954,0.043433299,0,0,0,0.04620462,0.112533333,0,0.114311431,0.620183486,0,0,0,0,0,0,0,0,0.054616385,0,0,0.019607843,0,0.022120867,0.009946678,0.286939476,0.007512778,0.064967516,0,0.023064004,0.036243492,0.061616162,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650133333,0,0.438343834,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378788,-1
0,0,0,0.04,0,0,0,0,0,0,0.210961737,0,0,0,0,0.130133333,0,0.072907291,0,0,0.058569371,0.195678271,0,0,0.068027211,0,0,0,0,0,0,0,0,0.0140484,0,0.002093725,0,0,0.001163867,0.002002403,0.005555556,-1
0.052863436,0,0.047058824,0,0.081632653,0.03301238,0,0,0.02640264,0.091954023,0.074457084,0.216216216,0.084,0.100840336,0,0.1024,0,0.151215122,0.044036697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02084488,0.137931034,0.007564678,0.003025874,0.005106127,0.027020202,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069306931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021944217,0,0.006589076,0,0,0.000238765,0.00030036,0.00145202,-1
0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0.081008101,0,0,0,0,0,0,0,0,0,0,0.261248186,0,0.042016807,0,0,0,0,0.008652011,0,0,0.000500227,0.001201442,0.004734848,-1
0,0,0,0,0,0,0,0,0.04290429,0,0,0,0,0,0,0.0832,0,0,0,0,0.037445991,0.046818727,0,0.171617162,0,0,0,0.101430429,0,0,0,0,0,0.028506973,0,0,0,0,0.00133636,0.001001201,0.005555556,-1
0,0,0.22745098,0,0,0,0,0,0,0.222222222,0.422957601,0,0,0,0,0,0,0,0,0,0.05568891,0,0,0,0,0,0,0.075422627,0,0,0,0,0.020752566,0,0,0,0,0,0.000190649,0.00030036,0.002840909,-1
0.077092511,0.005602241,0.068627451,0.035,0,0,0.04680468,0.115969582,0.096809681,0.0651341,0.02688728,0.142342342,0,0.098039216,0.03850385,0.1408,0,0.182718272,0.111926606,0.056,0,0,0,0,0,0,0,0.010403121,0,0.035714286,0.007936508,0,0,0.008305989,0,0.017119281,0.011494253,0.000554743,0.01655379,0.117040449,0.19665404,1
0,0,0.045098039,0,0,0.031636864,0,0,0.052255226,0,0.04860393,0,0.0115,0.133053221,0,0.126933333,0,0.171017102,0,0.0376,0,0,0,0,0,0,0,0.029908973,0.033381713,0,0,0,0,0.012612797,0,0.006065644,0,0.001210348,0.00366591,0.02793352,0.03270202,1
0,0,0.078431373,0,0,0,0,0,0,0,0,0,0,0,0,0.042666667,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0.018674136,0.01814059,0,0,0.035530507,0,0,0,0.000337721,0.000400481,0.004356061,-1
0,0,0.12745098,0.065,0,0.089408528,0,0,0,0,0.067218201,0,0.0325,0,0,0.245333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136554622,0,0,0,0,0,0.007174087,0,0,0.001361779,0.002202643,0.008459596,1
0.083700441,0,0.22745098,0,0,0,0,0,0,0,0.119958635,0,0.0385,0,0,0.041066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035947712,0.01723356,0,0,0,0,0,0,0.000907853,0.005006007,0.007133838,-1
0,0,0,0,0.091836735,0.224209078,0,0,0,0.206896552,0.055842813,0,0.027,0.382352941,0.059405941,0.261866667,0,0.196219622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028485757,0,0.001445302,0.003103724,0.004356061,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0,0,0.130666667,0,0,0,0,0,0,0,0,0,0,0,0,0.117561684,0,0.037815126,0.036734694,0,0,0,0,0,0,0.000620971,0.000400481,0.003977273,-1
0,0,0.1,0.017,0.028911565,0,0,0,0,0,0,0.030630631,0,0,0,0.063466667,0,0.091809181,0,0,0.139222276,0,0,0,0,0,0,0,0.04934688,0,0,0,0.005929304,0.015996719,0,0.002401626,0,0,0.000679074,0.001201442,0.018813131,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399903985,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302315,0.00010012,0.000189394,-1
0,0,0,0,0.219387755,0,0.057605761,0,0,0,0,0,0,0,0,0.2064,0,0.057605761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036301496,0.019490255,0,0.000726282,0.001101322,0.003914141,1
0,0,0.031372549,0.032,0,0.022008253,0,0.123574144,0.00880088,0.061302682,0,0,0.1065,0,0.071507151,0.052266667,0,0,0,0,0.023523764,0,0,0,0,0,0,0.020806242,0.046444122,0.033613445,0,0,0,0.009126333,0,0.021337521,0.111610861,0,0.003481616,0.005106127,0.064962121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,0,0.399639964,0,0,0,0,0,0,0,0,0,0,0,0,0.103641457,0,0,0,0,0.011792598,0,0,0.000302315,0.00020024,0.000441919,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097105509,0,0,0.040299426,0,0,0,0,0.00049478,0.000500601,0.001010101,-1
0.083700441,0,0.37254902,0.114,0,0,0,0.072243346,0.02090209,0,0,0,0,0,0,0.020266667,0.04180418,0,0,0,0.018242919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030944024,0.009828419,0,0.266908761,0.11774129,0.074431818,1
0,0,0.143137255,0,0,0.100412655,0,0,0,0,0,0,0.11,0,0,0.0784,0,0.132313231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002709526,0,0,0.001859283,0.002803364,0.007828283,1
0.094713656,0,0.256862745,0,0.073129252,0,0,0,0,0,0,0.156756757,0,0,0,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019501134,0,0,0,0,0,0,0.001032229,0.004605527,0.006818182,-1
0,0.137254902,0.192156863,0,0,0.2696011,0,0,0,0,0,0,0.049,0,0,0.052266667,0,0.088208821,0,0,0,0,0,0,0,0,0,0,0,0,0.045751634,0,0,0.017227235,0,0.031128764,0,0,0.001714026,0.001101322,0.003219697,1
0,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0.246933333,0,0.297929793,0,0,0.126740278,0.118847539,0.03960396,0.072607261,0.112244898,0,0.033,0.085825748,0,0.138655462,0.030812325,0,0,0.030045119,0,0,0,0,0.002694507,0.003303965,0.007954545,-1
0.074889868,0.018207283,0.050980392,0.008,0.073129252,0.011004127,0.02340234,0.015209125,0.080858086,0.130268199,0.05377456,0.171171171,0.004,0,0,0.1616,0,0.070207021,0.062385321,0.0272,0,0,0,0,0,0,0,0,0,0,0.007936508,0,0,0.004922067,0,0.007974629,0.043145094,0.003227596,0.002119837,0.006107329,0.033838384,1
0.101321586,0,0.090196078,0,0,0,0.04140414,0,0,0,0.142709411,0,0,0.06442577,0.050605061,0.147733333,0,0.207920792,0.253211009,0,0,0,0,0,0,0,0,0,0,0.096638655,0,0,0,0.050246103,0,0.002493996,0.135932034,0,0.002178847,0.001101322,0.006376263,1
0.107929515,0.014705882,0.109803922,0.028,0.035714286,0,0.02520252,0.053231939,0.053905391,0.16091954,0.101344364,0.025225225,0.056,0.098039216,0.00770077,0.119466667,0,0.088208821,0.012844037,0.056,0,0,0,0,0,0,0,0,0,0.014705882,0.006535948,0,0,0.011074651,0,0.023646776,0.051974013,0,0.002179755,0.009311173,0.060921717,1
0,0,0.1,0.051,0,0,0,0,0,0,0.106514995,0,0,0,0,0.082133333,0,0.092709271,0,0.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024632059,0.029485257,0,0.001929187,0.001101322,0.00625,1
0,0,0.115686275,0,0,0,0,0.020912548,0.012651265,0,0.011375388,0,0.0055,0,0,0.050666667,0,0.04230423,0,0,0.011041767,0,0.02130213,0,0,0,0,0.061118336,0,0,0,0,0.051767389,0.033018868,0.027689292,0.001724244,0.012493753,0,0.001403541,0.003704445,0.037878788,-1
0.024229075,0.007703081,0.066666667,0.011,0,0,0,0.19391635,0,0,0.046535677,0,0.0055,0,0,0.024,0,0.01980198,0,0,0.026884301,0.040816327,0.00330033,0,0,0.01870187,0,0,0.031930334,0.023109244,0,0,0.023489168,0.018150123,0.007106101,0,0.004830918,0,0.002992283,0.008009612,0.041161616,-1
0,0,0,0,0,0,0,0,0.043454345,0,0.081695967,0,0,0,0.086908691,0.084266667,0,0.214221422,0,0,0,0,0,0,0,0,0,0,0.114658926,0,0.073762838,0,0.030786773,0.041529943,0,0.00831332,0,0,0.000551975,0.001201442,0.002272727,-1
0,0.020308123,0,0,0.049319728,0.039889959,0.183618362,0,0,0.111111111,0.119958635,0.052252252,0.058,0.326330532,0.127612761,0.124266667,0,0.104410441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013535685,0,0.001354763,0,0,0.00050749,0.002302763,0.009090909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04840484,0,0,0,0,0,0.02112338,0.026410564,0,0.096809681,0,0,0.022,0,0,0,0,0,0,0.012202625,0,0,0,0,0.000764412,0.001401682,0.006565657,-1
0,0,0,0.018,0,0.024759285,0,0,0,0,0,0,0.0945,0,0,0.029866667,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014826769,0.021988198,0.017921506,0.079545455,1
